Close,diff,diff_class
6.07,-0.009999999999999787,0
6.260000000000001,0.1900000000000004,1
6.9,0.6399999999999997,1
6.890000000000001,-0.009999999999999787,0
6.55,-0.34000000000000075,0
6.95,0.40000000000000036,1
6.293333333333333,-0.6566666666666672,0
6.525,0.23166666666666735,1
6.62,0.09499999999999975,1
6.28,-0.33999999999999986,0
6.316666666666667,0.03666666666666707,1
6.79,0.4733333333333327,1
6.5,-0.29000000000000004,0
6.4,-0.09999999999999964,0
6.0,-0.40000000000000036,0
6.349999999999999,0.34999999999999876,1
6.466666666666666,0.11666666666666714,1
6.51,0.04333333333333389,1
6.52,0.009999999999999787,1
6.52,0.0,1
6.25,-0.2699999999999996,0
6.516666666666667,0.2666666666666666,1
6.28,-0.23666666666666636,0
6.55,0.2699999999999996,1
6.5600000000000005,0.010000000000000675,1
6.55,-0.010000000000000675,0
6.26,-0.29000000000000004,0
6.845555555555556,0.5855555555555565,1
6.85,0.004444444444443363,1
6.035217391304348,-0.8147826086956513,0
6.31,0.2747826086956513,1
6.269999999999999,-0.040000000000000924,0
6.1225,-0.14749999999999908,0
5.5,-0.6224999999999996,0
4.915,-0.585,0
5.0,0.08499999999999996,1
5.739999999999999,0.7399999999999993,1
5.81,0.07000000000000028,1
5.863333333333333,0.05333333333333368,1
4.91,-0.9533333333333331,0
5.89,0.9799999999999995,1
5.895,0.004999999999999893,1
5.3,-0.5949999999999998,0
5.5,0.20000000000000018,1
5.3,-0.20000000000000018,0
5.58,0.28000000000000025,1
5.58,0.0,1
5.58,0.0,1
5.7,0.1200000000000001,1
5.580000000000001,-0.11999999999999922,0
5.85,0.2699999999999987,1
5.85,0.0,1
6.06,0.20999999999999996,1
5.775,-0.28499999999999925,0
5.033333333333334,-0.7416666666666663,0
5.52,0.48666666666666547,1
5.99,0.47000000000000064,1
5.54,-0.4500000000000002,0
5.975,0.4349999999999996,1
5.77,-0.20500000000000007,0
5.99,0.22000000000000064,1
5.89,-0.10000000000000053,0
6.16,0.27000000000000046,1
6.16,0.0,1
6.177307692307692,0.017307692307691802,1
6.25,0.07269230769230806,1
6.25,0.0,1
6.08,-0.16999999999999993,0
6.2575,0.1775000000000002,1
6.2,-0.05750000000000011,0
6.166666666666667,-0.033333333333333215,0
6.26,0.09333333333333282,1
6.28,0.020000000000000462,1
6.140000000000001,-0.13999999999999968,0
6.295,0.15499999999999936,1
6.22,-0.07500000000000018,0
6.333333333333333,0.11333333333333329,1
6.0,-0.33333333333333304,0
6.29,0.29000000000000004,1
6.192857142857142,-0.09714285714285786,0
5.93,-0.26285714285714246,0
6.2,0.27000000000000046,1
6.2,0.0,1
6.1525,-0.04750000000000032,0
6.3,0.14749999999999996,1
6.359999999999999,0.05999999999999961,1
5.95,-0.40999999999999925,0
5.963333333333334,0.013333333333333641,1
6.4,0.43666666666666654,1
5.942000000000001,-0.4579999999999993,0
6.49,0.5479999999999992,1
5.94,-0.5499999999999998,0
5.94,0.0,1
5.9275,-0.012500000000000178,0
5.910000000000001,-0.017499999999999183,0
5.9,-0.010000000000000675,0
5.9,0.0,1
5.9,0.0,1
5.82,-0.08000000000000007,0
5.9,0.08000000000000007,1
5.81,-0.09000000000000075,0
5.8,-0.009999999999999787,0
5.7,-0.09999999999999964,0
5.7,0.0,1
6.15,0.4500000000000002,1
5.6,-0.5500000000000007,0
5.6,0.0,1
5.6,0.0,1
5.6,0.0,1
5.21,-0.3899999999999997,0
5.2,-0.009999999999999787,0
5.2,0.0,1
5.9,0.7000000000000002,1
5.9,0.0,1
5.6,-0.3000000000000007,0
5.5,-0.09999999999999964,0
5.5,0.0,1
5.6,0.09999999999999964,1
5.873333333333334,0.2733333333333343,1
5.6,-0.2733333333333343,0
5.715,0.11500000000000021,1
5.555,-0.16000000000000014,0
5.69,0.13500000000000068,1
5.79,0.09999999999999964,1
5.79,0.0,1
5.66,-0.1299999999999999,0
5.739999999999999,0.07999999999999918,1
5.52,-0.21999999999999975,0
5.51,-0.009999999999999787,0
5.86,0.35000000000000053,1
5.7,-0.16000000000000014,0
5.87,0.16999999999999993,1
5.87,0.0,1
5.875,0.004999999999999893,1
5.88,0.004999999999999893,1
5.84,-0.040000000000000036,0
5.88,0.040000000000000036,1
5.88,0.0,1
5.88,0.0,1
5.88,0.0,1
5.88,0.0,1
5.88,0.0,1
5.880000000000001,8.881784197001252e-16,1
5.71,-0.17000000000000082,0
5.5,-0.20999999999999996,0
5.78,0.28000000000000025,1
5.55,-0.23000000000000043,0
5.55,0.0,1
5.67,0.1200000000000001,1
5.515000000000001,-0.15499999999999936,0
5.69,0.17499999999999982,1
5.73,0.040000000000000036,1
5.75,0.019999999999999574,1
5.79,0.040000000000000036,1
5.2,-0.5899999999999999,0
5.1866666666666665,-0.013333333333333641,0
5.08,-0.10666666666666647,0
4.99,-0.08999999999999986,0
5.513333333333333,0.5233333333333325,1
5.63,0.11666666666666714,1
4.8999999999999995,-0.7300000000000004,0
5.632499999999999,0.7324999999999999,1
4.795,-0.8374999999999995,0
4.87,0.07500000000000018,1
4.876666666666666,0.0066666666666659324,1
4.89,0.013333333333333641,1
4.56,-0.33000000000000007,0
4.89,0.33000000000000007,1
4.9,0.010000000000000675,1
4.89,-0.010000000000000675,0
4.992857142857143,0.1028571428571432,1
5.03,0.037142857142857366,1
5.08,0.04999999999999982,1
4.836666666666667,-0.24333333333333318,0
4.393750000000001,-0.4429166666666662,0
4.17,-0.22375000000000078,0
4.7,0.5300000000000002,1
4.59,-0.11000000000000032,0
4.64,0.04999999999999982,1
4.615,-0.024999999999999467,0
4.6433333333333335,0.02833333333333332,1
4.67,0.026666666666666394,1
4.659999999999999,-0.010000000000000675,0
4.74,0.08000000000000096,1
4.595,-0.14500000000000046,0
4.68,0.08499999999999996,1
4.756666666666667,0.0766666666666671,1
4.773333333333333,0.016666666666666607,1
4.66,-0.11333333333333329,0
4.666363636363637,0.006363636363636793,1
4.66,-0.006363636363636793,0
4.646666666666667,-0.013333333333332753,0
4.71,0.06333333333333258,1
4.706666666666667,-0.0033333333333329662,0
4.695,-0.011666666666666714,0
4.523333333333333,-0.17166666666666686,0
4.45,-0.07333333333333325,0
4.45,0.0,1
4.45,0.0,1
4.565,0.11500000000000021,1
4.3100000000000005,-0.2549999999999999,0
4.14,-0.17000000000000082,0
4.25,0.11000000000000032,1
4.38,0.1299999999999999,1
4.23,-0.14999999999999947,0
4.32,0.08999999999999986,1
4.33,0.009999999999999787,1
4.38,0.04999999999999982,1
4.6866666666666665,0.30666666666666664,1
4.66,-0.026666666666666394,0
4.58375,-0.07624999999999993,0
4.581999999999999,-0.0017500000000012506,0
4.54,-0.04199999999999893,0
4.4,-0.13999999999999968,0
4.4,0.0,1
4.504,0.1039999999999992,1
4.44,-0.06399999999999917,0
4.44,0.0,1
4.523333333333333,0.08333333333333304,1
4.53,0.006666666666666821,1
4.43,-0.10000000000000053,0
4.342499999999999,-0.08750000000000036,0
4.5200000000000005,0.1775000000000011,1
4.495,-0.025000000000000355,0
4.47,-0.025000000000000355,0
4.48,0.010000000000000675,1
4.488,0.008000000000000007,1
4.53,0.041999999999999815,1
4.51,-0.020000000000000462,0
4.52,0.009999999999999787,1
4.55,0.03000000000000025,1
4.46,-0.08999999999999986,0
4.57,0.11000000000000032,1
4.52,-0.05000000000000071,0
4.52,0.0,1
4.57,0.05000000000000071,1
4.576666666666667,0.006666666666666821,1
4.51,-0.06666666666666732,0
4.6121428571428575,0.10214285714285776,1
4.73,0.11785714285714288,1
4.8,0.0699999999999994,1
4.703333333333333,-0.09666666666666668,0
4.92,0.21666666666666679,1
4.993333333333333,0.07333333333333325,1
5.04,0.046666666666666856,1
5.0520000000000005,0.012000000000000455,1
5.19,0.1379999999999999,1
5.02,-0.17000000000000082,0
5.2,0.1800000000000006,1
5.170000000000001,-0.02999999999999936,0
5.13,-0.040000000000000924,0
5.195,0.06500000000000039,1
4.95,-0.2450000000000001,0
5.11,0.16000000000000014,1
5.05,-0.0600000000000005,0
5.11,0.0600000000000005,1
5.0,-0.11000000000000032,0
5.0,0.0,1
4.9275,-0.07249999999999979,0
4.96,0.03249999999999975,1
5.03,0.07000000000000028,1
4.98,-0.04999999999999982,0
4.97,-0.010000000000000675,0
5.08,0.11000000000000032,1
5.08,0.0,1
5.079999999999999,-8.881784197001252e-16,0
5.017999999999999,-0.06200000000000028,0
4.992500000000001,-0.025499999999998302,0
5.082857142857143,0.09035714285714214,1
5.04,-0.042857142857142705,0
5.09,0.04999999999999982,1
5.04,-0.04999999999999982,0
5.098,0.05799999999999983,1
5.03,-0.06799999999999962,0
5.06,0.02999999999999936,1
4.986666666666667,-0.07333333333333236,0
5.006666666666667,0.019999999999999574,1
4.9,-0.10666666666666647,0
4.71,-0.1900000000000004,0
5.04,0.33000000000000007,1
5.01,-0.03000000000000025,0
4.9399999999999995,-0.07000000000000028,0
4.97,0.03000000000000025,1
4.928999999999999,-0.04100000000000037,0
4.9350000000000005,0.0060000000000011156,1
4.98,0.04499999999999993,1
4.99,0.009999999999999787,1
4.995,0.004999999999999893,1
4.99,-0.004999999999999893,0
5.025,0.03500000000000014,1
4.936,-0.08900000000000041,0
4.987500000000001,0.05150000000000077,1
5.05,0.06249999999999911,1
5.026666666666666,-0.023333333333333428,0
5.034000000000001,0.007333333333334302,1
5.03,-0.004000000000000448,0
5.03,0.0,1
5.02,-0.010000000000000675,0
5.01,-0.009999999999999787,0
5.0,-0.009999999999999787,0
4.970000000000001,-0.02999999999999936,0
4.824999999999999,-0.14500000000000135,0
4.642,-0.18299999999999894,0
4.756666666666667,0.11466666666666647,1
4.85,0.09333333333333282,1
4.81,-0.040000000000000036,0
4.64,-0.16999999999999993,0
4.8,0.16000000000000014,1
4.79,-0.009999999999999787,0
4.81,0.019999999999999574,1
4.8966666666666665,0.08666666666666689,1
4.74,-0.1566666666666663,0
4.6425,-0.09750000000000014,0
4.785,0.14250000000000007,1
4.785,0.0,1
4.81,0.024999999999999467,1
4.81,0.0,1
4.85,0.040000000000000036,1
4.97,0.1200000000000001,1
4.86,-0.10999999999999943,0
4.835,-0.025000000000000355,0
4.859999999999999,0.024999999999999467,1
4.84,-0.019999999999999574,0
4.9125000000000005,0.07250000000000068,1
4.9433333333333325,0.030833333333331936,1
4.956666666666667,0.01333333333333453,1
4.93,-0.026666666666667282,0
4.98,0.05000000000000071,1
4.9825,0.0024999999999995026,1
4.94,-0.04249999999999954,0
5.023333333333333,0.08333333333333304,1
5.043333333333333,0.019999999999999574,1
5.042,-0.0013333333333331865,0
5.0,-0.041999999999999815,0
4.9775,-0.022499999999999964,0
4.95,-0.027499999999999858,0
5.05,0.09999999999999964,1
5.05,0.0,1
4.96,-0.08999999999999986,0
5.04,0.08000000000000007,1
4.99,-0.04999999999999982,0
5.03,0.040000000000000036,1
4.9940000000000015,-0.0359999999999987,0
5.0633333333333335,0.06933333333333191,1
5.073333333333333,0.009999999999999787,1
5.09,0.016666666666666607,1
5.0649999999999995,-0.025000000000000355,0
5.09,0.025000000000000355,1
5.0649999999999995,-0.025000000000000355,0
5.055,-0.009999999999999787,0
5.05,-0.004999999999999893,0
5.050000000000001,8.881784197001252e-16,1
4.99,-0.0600000000000005,0
4.93,-0.0600000000000005,0
4.92,-0.009999999999999787,0
4.905,-0.01499999999999968,0
4.96,0.054999999999999716,1
5.04,0.08000000000000007,1
4.91,-0.1299999999999999,0
4.97,0.05999999999999961,1
4.970000000000001,8.881784197001252e-16,1
5.0,0.02999999999999936,1
5.050000000000001,0.05000000000000071,1
5.04,-0.010000000000000675,0
4.97,-0.07000000000000028,0
5.045,0.07500000000000018,1
5.0,-0.04499999999999993,0
5.07,0.07000000000000028,1
5.005,-0.06500000000000039,0
5.07,0.06500000000000039,1
4.93,-0.14000000000000057,0
4.87,-0.05999999999999961,0
4.85,-0.020000000000000462,0
4.99,0.14000000000000057,1
4.99,0.0,1
4.94,-0.04999999999999982,0
4.94,0.0,1
4.84,-0.10000000000000053,0
5.0,0.16000000000000014,1
4.85,-0.15000000000000036,0
4.94,0.09000000000000075,1
4.955,0.01499999999999968,1
4.976666666666667,0.0216666666666665,1
4.98,0.0033333333333338544,1
4.99,0.009999999999999787,1
4.99,0.0,1
4.99,0.0,1
5.005000000000001,0.015000000000000568,1
4.999999999999999,-0.00500000000000167,0
5.03,0.030000000000001137,1
5.2457142857142856,0.2157142857142853,1
5.24,-0.005714285714285339,0
5.28,0.040000000000000036,1
5.275,-0.004999999999999893,0
5.33,0.054999999999999716,1
5.32,-0.009999999999999787,0
5.37,0.04999999999999982,1
5.27,-0.10000000000000053,0
5.396666666666667,0.12666666666666782,1
5.43,0.03333333333333233,1
5.44,0.010000000000000675,1
5.33,-0.11000000000000032,0
5.44,0.11000000000000032,1
5.343333333333334,-0.09666666666666668,0
5.380000000000001,0.03666666666666707,1
5.38,-8.881784197001252e-16,0
5.324999999999999,-0.055000000000000604,0
5.27,-0.054999999999999716,0
5.27,0.0,1
5.31,0.040000000000000036,1
5.369999999999999,0.05999999999999961,1
5.3,-0.0699999999999994,0
5.3500000000000005,0.05000000000000071,1
5.37,0.019999999999999574,1
5.38,0.009999999999999787,1
5.39,0.009999999999999787,1
5.3,-0.08999999999999986,0
5.28,-0.019999999999999574,0
5.27,-0.010000000000000675,0
5.3566666666666665,0.08666666666666689,1
5.39,0.033333333333333215,1
5.359999999999999,-0.03000000000000025,0
5.26,-0.09999999999999964,0
5.38,0.1200000000000001,1
5.41,0.03000000000000025,1
5.400000000000001,-0.009999999999998899,0
5.42,0.019999999999998685,1
5.41,-0.009999999999999787,0
5.33,-0.08000000000000007,0
5.419999999999999,0.08999999999999897,1
5.321666666666666,-0.09833333333333272,0
5.31,-0.011666666666666714,0
5.333333333333333,0.023333333333333428,1
5.2700000000000005,-0.06333333333333258,0
5.32,0.04999999999999982,1
5.295,-0.025000000000000355,0
5.24,-0.054999999999999716,0
5.24,0.0,1
5.24,0.0,1
5.225,-0.015000000000000568,0
5.21,-0.01499999999999968,0
5.195,-0.01499999999999968,0
5.093333333333333,-0.10166666666666746,0
5.178333333333334,0.08500000000000085,1
5.029999999999999,-0.14833333333333432,0
4.973333333333334,-0.056666666666665755,0
4.915,-0.05833333333333357,0
4.83,-0.08499999999999996,0
4.82,-0.009999999999999787,0
4.92,0.09999999999999964,1
4.89,-0.03000000000000025,0
4.885,-0.004999999999999893,0
4.92,0.03500000000000014,1
4.945714285714286,0.0257142857142858,1
4.97,0.024285714285714022,1
4.97,0.0,1
4.97,0.0,1
4.83,-0.13999999999999968,0
4.8,-0.03000000000000025,0
4.8999999999999995,0.09999999999999964,1
4.936666666666667,0.03666666666666796,1
4.835,-0.10166666666666746,0
4.896666666666667,0.061666666666667425,1
4.9750000000000005,0.07833333333333314,1
4.98,0.004999999999999893,1
4.853333333333333,-0.12666666666666782,0
4.8,-0.05333333333333279,0
4.76,-0.040000000000000036,0
4.8933333333333335,0.13333333333333375,1
4.81,-0.08333333333333393,0
4.91,0.10000000000000053,1
4.73,-0.17999999999999972,0
4.73,0.0,1
4.6,-0.13000000000000078,0
4.835,0.23500000000000032,1
4.83,-0.004999999999999893,0
4.72,-0.11000000000000032,0
4.72,0.0,1
4.673333333333333,-0.046666666666666856,0
4.83,0.15666666666666718,1
4.61,-0.21999999999999975,0
4.84,0.22999999999999954,1
4.586666666666666,-0.25333333333333385,0
4.6,0.013333333333333641,1
4.62,0.020000000000000462,1
4.55,-0.07000000000000028,0
4.66,0.11000000000000032,1
4.54,-0.1200000000000001,0
4.54,0.0,1
4.54,0.0,1
4.675,0.1349999999999998,1
4.68,0.004999999999999893,1
4.75,0.07000000000000028,1
4.73,-0.019999999999999574,0
4.54,-0.1900000000000004,0
4.6,0.05999999999999961,1
4.57,-0.02999999999999936,0
4.75,0.17999999999999972,1
4.743333333333333,-0.006666666666666821,0
4.756,0.012666666666667048,1
4.743333333333333,-0.012666666666667048,0
4.76625,0.02291666666666714,1
4.848666666666667,0.08241666666666703,1
4.875,0.026333333333332654,1
4.876666666666666,0.001666666666666039,1
4.74,-0.13666666666666583,0
4.73,-0.009999999999999787,0
4.789999999999999,0.05999999999999872,1
4.84,0.05000000000000071,1
4.72,-0.1200000000000001,0
4.793333333333333,0.07333333333333325,1
4.941428571428573,0.14809523809524006,1
4.914210526315791,-0.027218045112782363,0
4.8566666666666665,-0.05754385964912423,0
4.87,0.013333333333333641,1
4.87,0.0,1
4.82,-0.04999999999999982,0
4.93,0.10999999999999943,1
4.93,0.0,1
4.82,-0.10999999999999943,0
4.8,-0.020000000000000462,0
4.845000000000001,0.04500000000000082,1
4.8,-0.04500000000000082,0
4.8,0.0,1
4.808,0.008000000000000007,1
4.846666666666667,0.03866666666666685,1
4.774,-0.07266666666666666,0
4.8,0.0259999999999998,1
4.905,0.10500000000000043,1
4.906666666666667,0.0016666666666669272,1
4.76,-0.1466666666666674,0
4.9,0.14000000000000057,1
4.88,-0.020000000000000462,0
4.92,0.040000000000000036,1
4.907500000000001,-0.01249999999999929,0
4.905,-0.002500000000000391,0
4.89,-0.015000000000000568,0
4.92,0.03000000000000025,1
4.9,-0.019999999999999574,0
4.89,-0.010000000000000675,0
4.85,-0.040000000000000036,0
4.82,-0.02999999999999936,0
4.8,-0.020000000000000462,0
4.795,-0.004999999999999893,0
4.78,-0.01499999999999968,0
4.77,-0.010000000000000675,0
4.89,0.1200000000000001,1
4.8,-0.08999999999999986,0
4.81,0.009999999999999787,1
4.81,0.0,1
4.87,0.0600000000000005,1
4.902,0.03200000000000003,1
4.940666666666668,0.03866666666666774,1
5.014444444444443,0.07377777777777528,1
4.93,-0.08444444444444343,0
4.996666666666667,0.06666666666666732,1
5.04,0.043333333333333,1
5.04,0.0,1
4.9,-0.13999999999999968,0
4.99,0.08999999999999986,1
4.99,0.0,1
5.0,0.009999999999999787,1
4.86,-0.13999999999999968,0
4.96,0.09999999999999964,1
4.965,0.004999999999999893,1
4.973333333333334,0.008333333333333748,1
4.99,0.016666666666666607,1
4.91,-0.08000000000000007,0
4.92,0.009999999999999787,1
4.92,0.0,1
4.95,0.03000000000000025,1
4.948,-0.0019999999999997797,0
4.91,-0.038000000000000256,0
4.93,0.019999999999999574,1
4.91,-0.019999999999999574,0
4.993333333333333,0.08333333333333304,1
4.96,-0.033333333333333215,0
4.94,-0.019999999999999574,0
4.995,0.054999999999999716,1
4.89,-0.10500000000000043,0
4.9,0.010000000000000675,1
4.95,0.04999999999999982,1
5.0,0.04999999999999982,1
4.865,-0.1349999999999998,0
4.89,0.024999999999999467,1
4.87,-0.019999999999999574,0
4.95,0.08000000000000007,1
4.92,-0.03000000000000025,0
4.92,0.0,1
4.95,0.03000000000000025,1
4.94,-0.009999999999999787,0
4.94,0.0,1
4.95,0.009999999999999787,1
4.975,0.024999999999999467,1
4.98,0.005000000000000782,1
4.94,-0.040000000000000036,0
4.98,0.040000000000000036,1
4.99,0.009999999999999787,1
4.925,-0.06500000000000039,0
4.91,-0.01499999999999968,0
4.89,-0.020000000000000462,0
4.92,0.03000000000000025,1
4.890000000000001,-0.02999999999999936,0
4.84,-0.05000000000000071,0
4.7,-0.13999999999999968,0
4.720000000000001,0.020000000000000462,1
4.7,-0.020000000000000462,0
4.8,0.09999999999999964,1
4.74,-0.05999999999999961,0
4.77,0.02999999999999936,1
4.7,-0.0699999999999994,0
4.77,0.0699999999999994,1
4.796666666666667,0.026666666666667282,1
4.73,-0.06666666666666643,0
4.779999999999999,0.049999999999998934,1
4.7,-0.07999999999999918,0
4.78,0.08000000000000007,1
4.808,0.02799999999999958,1
4.84,0.03200000000000003,1
4.75,-0.08999999999999986,0
4.75,0.0,1
4.84,0.08999999999999986,1
4.84,0.0,1
4.86,0.020000000000000462,1
4.828571428571429,-0.03142857142857114,0
4.8,-0.028571428571429358,0
4.86,0.0600000000000005,1
4.78,-0.08000000000000007,0
4.83,0.04999999999999982,1
4.84,0.009999999999999787,1
4.83,-0.009999999999999787,0
4.84,0.009999999999999787,1
4.85375,0.013749999999999929,1
4.86,0.006250000000000533,1
4.87,0.009999999999999787,1
4.896666666666666,0.026666666666665506,1
4.913333333333333,0.016666666666667496,1
4.7906249999999995,-0.12270833333333364,0
4.905,0.11437500000000078,1
4.86,-0.04499999999999993,0
4.9,0.040000000000000036,1
4.880000000000001,-0.019999999999999574,0
4.85,-0.030000000000001137,0
4.886000000000001,0.036000000000001364,1
4.87,-0.016000000000000902,0
4.92,0.04999999999999982,1
4.86,-0.05999999999999961,0
4.865,0.004999999999999893,1
4.925,0.05999999999999961,1
4.88,-0.04499999999999993,0
4.88,0.0,1
4.935,0.054999999999999716,1
4.8966666666666665,-0.03833333333333311,0
4.858571428571429,-0.03809523809523707,0
4.88,0.021428571428570464,1
4.863333333333333,-0.016666666666666607,0
4.883333333333333,0.019999999999999574,1
4.886,0.002666666666667261,1
4.895,0.008999999999999453,1
4.91,0.015000000000000568,1
4.9025,-0.007500000000000284,0
4.93,0.027499999999999858,1
4.970000000000001,0.040000000000000924,1
4.97,-8.881784197001252e-16,0
4.995,0.025000000000000355,1
4.97,-0.025000000000000355,0
4.984999999999999,0.01499999999999968,1
4.97,-0.01499999999999968,0
5.0,0.03000000000000025,1
4.96,-0.040000000000000036,0
4.95,-0.009999999999999787,0
4.983333333333333,0.033333333333333215,1
4.95,-0.033333333333333215,0
4.98,0.03000000000000025,1
4.97,-0.010000000000000675,0
4.96,-0.009999999999999787,0
4.95,-0.009999999999999787,0
4.955,0.004999999999999893,1
4.95,-0.004999999999999893,0
4.92,-0.03000000000000025,0
4.96,0.040000000000000036,1
4.985,0.025000000000000355,1
4.93,-0.055000000000000604,0
4.945,0.015000000000000568,1
4.955,0.009999999999999787,1
4.97,0.01499999999999968,1
4.98,0.010000000000000675,1
4.98,0.0,1
4.96,-0.020000000000000462,0
4.963333333333334,0.0033333333333338544,1
4.95,-0.013333333333333641,0
4.966666666666667,0.016666666666666607,1
4.98,0.013333333333333641,1
4.99,0.009999999999999787,1
4.99,0.0,1
4.99,0.0,1
4.99,0.0,1
4.99,0.0,1
4.99,0.0,1
4.95,-0.040000000000000036,0
4.99,0.040000000000000036,1
4.99,0.0,1
4.98,-0.009999999999999787,0
5.0,0.019999999999999574,1
5.01,0.009999999999999787,1
5.057777777777778,0.04777777777777814,1
5.1,0.04222222222222172,1
5.08,-0.019999999999999574,0
5.1,0.019999999999999574,1
5.108,0.008000000000000007,1
5.125555555555556,0.01755555555555599,1
5.119999999999999,-0.005555555555556424,0
5.15,0.030000000000001137,1
5.15,0.0,1
5.135,-0.015000000000000568,0
5.16,0.025000000000000355,1
5.125,-0.03500000000000014,0
5.066666666666666,-0.05833333333333357,0
5.123333333333334,0.05666666666666753,1
5.15,0.026666666666666394,1
5.15,0.0,1
5.109999999999999,-0.040000000000000924,0
5.118333333333333,0.008333333333333748,1
5.14,0.0216666666666665,1
5.1475,0.007500000000000284,1
5.156666666666667,0.009166666666667211,1
5.16,0.0033333333333329662,1
5.145,-0.015000000000000568,0
5.13,-0.01499999999999968,0
5.15,0.020000000000000462,1
5.16,0.009999999999999787,1
5.11,-0.04999999999999982,0
5.13,0.019999999999999574,1
5.123333333333334,-0.0066666666666659324,0
5.16,0.03666666666666618,1
5.163333333333333,0.0033333333333329662,1
5.1475,-0.015833333333333144,0
5.116666666666666,-0.030833333333333712,0
5.1875,0.07083333333333375,1
5.25,0.0625,1
5.34,0.08999999999999986,1
5.38,0.040000000000000036,1
5.43,0.04999999999999982,1
5.37,-0.05999999999999961,0
5.37,0.0,1
5.37,0.0,1
5.3500000000000005,-0.019999999999999574,0
5.32,-0.03000000000000025,0
5.32,0.0,1
5.234999999999999,-0.08500000000000085,0
5.2,-0.034999999999999254,0
5.19,-0.009999999999999787,0
5.19,0.0,1
5.19,0.0,1
5.24,0.04999999999999982,1
5.26,0.019999999999999574,1
5.24,-0.019999999999999574,0
5.225,-0.015000000000000568,0
5.21,-0.01499999999999968,0
5.21,0.0,1
5.25,0.040000000000000036,1
5.2225,-0.027499999999999858,0
5.2,-0.022499999999999964,0
5.1850000000000005,-0.01499999999999968,0
5.18,-0.005000000000000782,0
5.17,-0.009999999999999787,0
5.23,0.0600000000000005,1
5.18,-0.05000000000000071,0
5.21,0.03000000000000025,1
5.17,-0.040000000000000036,0
5.193333333333334,0.023333333333334316,1
5.1850000000000005,-0.008333333333333748,0
5.17,-0.015000000000000568,0
5.168,-0.0019999999999997797,0
5.18,0.011999999999999567,1
5.146666666666667,-0.03333333333333233,0
5.145,-0.0016666666666678154,0
5.15,0.005000000000000782,1
